feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
suberate (C8-DC)	Age	Age	-0.00263794963268127	0.00528610196157552	0.618986041710813	0.810250771471987	CPLM	1.99	96	96	0
glycylvaline	Age	Age	0.00321349026370243	0.00645220588926933	0.619680648845114	0.810693960023168	CPLM	1.445	96	94	2
paraxanthine	Age	Age	-0.00879935686868623	0.017662799907515	0.619581932755357	0.810693960023168	CPLM	1.394	96	42	56
1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	Sex	Male	0.0358348684359272	0.0719983268935399	0.619910316550248	0.810761511076918	CPLM	1.486	96	96	0
3-(methylthio)acetaminophen sulfate*	BMI	BMI	-0.00712438715859185	0.0143312403311193	0.620328278178342	0.811075216429563	CPLM	1.575	96	20	79
N-stearoylserine*	BMI	BMI	0.00164210914582268	0.00330567500076156	0.620586958306989	0.811180541943177	CPLM	1.99	96	96	0
2-methylbutyrylcarnitine (C5)	Group	Severe	0.209367038263042	0.42236012271064	0.621322720619961	0.811469778015548	CPLM	1.699	96	91	5
3-formylindole	Group	Severe	0.0454291803970145	0.0916019356268394	0.621158363800258	0.811469778015548	CPLM	1.99	96	96	0
sarcosine	Group	non-COVID-19	0.0828882434914402	0.167221674079054	0.621342801040891	0.811469778015548	CPLM	1.99	96	96	0
betonicine	Sex	Male	0.21739770193015	0.439314509133595	0.621920767976343	0.811991736629663	CPLM	1.604	96	60	38
dimethylarginine (ADMA + SDMA)	Sex	Male	0.0333162652210567	0.0674088051165398	0.622352964657029	0.812323130137033	CPLM	1.99	96	96	0
caproate (6:0)	Group	Severe	0.0317452525420084	0.0643707461490586	0.623112273314897	0.813081172686545	CPLM	1.99	96	96	0
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	Sex	Male	0.0496714458789336	0.101070446095781	0.624315415589604	0.8137543902876	CPLM	1.99	96	96	0
1-palmitoyl-GPE (16:0)	Group	non-COVID-19	0.0487186511168833	0.099103728288488	0.624217659638996	0.8137543902876	CPLM	1.975	96	96	0
adenosine	BMI	BMI	0.0015470263060422	0.00314810812780111	0.624342959961545	0.8137543902876	CPLM	1.221	96	92	4
ursodeoxycholate	Group	Severe	0.25021371132799	0.509112955982664	0.624303989706074	0.8137543902876	CPLM	1.767	96	89	7
stearoylcarnitine (C18)	BMI	BMI	-0.00100462759345648	0.00204598657170499	0.624618408188185	0.813880466634905	CPLM	1.039	96	92	4
androsterone glucuronide	BMI	BMI	0.00189837607814328	0.00387047143022054	0.625003684230277	0.814149536036808	CPLM	1.267	96	81	16
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	Group	non-Severe	0.0625280862274088	0.128043135249444	0.62651282874283	0.815882019472361	CPLM	1.99	96	96	0
taurolithocholate 3-sulfate	Group	Severe	-0.27029169707225	0.553839084667214	0.626726718725538	0.815927237586078	CPLM	1.732	96	85	11
3-hydroxy-3-methylglutarate	Sex	Male	0.072565314341971	0.149154156732605	0.627799970848799	0.816859732536714	CPLM	1.99	96	96	0
glycerate	Group	non-COVID-19	0.0405696508623105	0.0833891929332879	0.627801726806873	0.816859732536714	CPLM	1.99	96	96	0
gamma-CEHC glucuronide*	Group	non-COVID-19	0.183574046788193	0.377931331570503	0.628349579233243	0.817339041367663	CPLM	1.384	96	69	28
tyrosine	Group	non-Severe	0.0478831127721551	0.0986345710119658	0.628543206372279	0.817357441981542	CPLM	1.99	96	96	0
butyrylglycine (C4)	Group	Severe	0.0630036327500828	0.130012882505721	0.629153950195117	0.817918095686143	CPLM	1.022	96	93	3
12,13-DiHOME	Group	Severe	-0.198295771602617	0.410493361217237	0.630234418030026	0.818784870099243	CPLM	1.719	96	93	3
5,6-dihydrothymine	Group	Severe	-0.0697409842230185	0.144424380321349	0.630360069075087	0.818784870099243	CPLM	1.99	96	96	0
trimethylamine N-oxide	Group	Severe	-0.156033798506927	0.322981026923422	0.630207393155381	0.818784870099243	CPLM	1.99	96	96	0
leucylalanine	Group	Severe	0.165148430393979	0.34238838610047	0.630746918108937	0.819053739682948	CPLM	1.552	96	90	6
androstenediol (3alpha, 17alpha) monosulfate (3)	BMI	BMI	0.00136929545687182	0.00284195994806439	0.631120931890568	0.81907230659152	CPLM	1.621	96	96	0
betaine	Group	non-COVID-19	0.0499024654291933	0.103525205017168	0.630966491443188	0.81907230659152	CPLM	1.99	96	96	0
arachidate (20:0)	Age	Age	-0.00368471589675842	0.00765682963272068	0.631532264894289	0.81913925785491	CPLM	1.527	96	93	3
spermidine	Group	non-Severe	0.197636998227962	0.410516233758382	0.631388794595138	0.81913925785491	CPLM	1.308	96	72	25
1-oleoyl-GPE (18:1)	Group	non-Severe	0.0710891696168958	0.147890185847277	0.631917159514213	0.819405109461197	CPLM	1.99	96	96	0
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	Group	non-Severe	0.0675605601390591	0.140868884406873	0.632689112941453	0.820151691677821	CPLM	1.038	96	91	5
vanillactate	BMI	BMI	0.00390805329381079	0.00815252202155355	0.632853105963079	0.820151691677821	CPLM	1.535	96	66	31
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	Group	non-Severe	-0.0562520783258519	0.11746667718644	0.633200655154648	0.820297335668411	CPLM	1.99	96	96	0
gamma-CEHC	Age	Age	0.00318375389540981	0.0066529436296673	0.633433638069883	0.820297335668411	CPLM	1.378	96	92	4
glu-gly-asn-val	Sex	Male	0.107857530940915	0.225552711335311	0.633685996240991	0.820297335668411	CPLM	1.625	96	93	3
guaiacol sulfate	Group	Severe	-0.17888997560716	0.374002517869134	0.633600865906491	0.820297335668411	CPLM	1.658	96	87	9
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)	BMI	BMI	-0.00212800214307466	0.00445365236376463	0.633956504344735	0.820414299740245	CPLM	1.99	96	96	0
glycoursodeoxycholic acid sulfate (2)	Group	Severe	0.297834081125852	0.624258503897699	0.634459989931205	0.820832611973497	CPLM	1.373	96	48	50
3-hydroxystachydrine*	BMI	BMI	-0.0035611213788003	0.00747132588591157	0.634787760016148	0.821023419231337	CPLM	1.782	96	91	5
androsterone sulfate	Group	non-Severe	0.0891610745176097	0.187475235302379	0.635532777904837	0.821753625945096	CPLM	1.575	96	96	0
daidzein sulfate (2)	Group	non-Severe	0.377207574624307	0.794992227869011	0.636320098089713	0.822242040931721	CPLM	1.682	96	54	44
iminodiacetate (IDA)	Group	Severe	-0.388817736151264	0.819782799984737	0.636452172657953	0.822242040931721	CPLM	1.778	96	68	29
N-acetylvaline	BMI	BMI	0.000606800723090435	0.00127919637811019	0.63640438935163	0.822242040931721	CPLM	1.99	96	96	0
alpha-hydroxyisocaproate	Group	Severe	0.0558233184972161	0.117844379954283	0.636871185802892	0.822519163877318	CPLM	1.99	96	96	0
N-acetyl-2-aminoadipate	Group	non-Severe	-0.268591176368304	0.567571369795248	0.637208522213258	0.822519163877318	CPLM	1.162	96	58	40
taurochenodeoxycholate	BMI	BMI	-0.00382687774371385	0.00808544553973344	0.637154807162575	0.822519163877318	CPLM	1.99	96	96	0
ergothioneine	Group	non-Severe	0.225935537798826	0.478742453972739	0.638127889665913	0.823472487826174	CPLM	1.552	96	71	26
uridine	BMI	BMI	0.000559791461270192	0.00118833265403981	0.638741207622936	0.824030441788909	CPLM	1.873	96	96	0
tetradecanedioate (C14)	BMI	BMI	-0.00148665248802916	0.00316034230480998	0.639213824014948	0.82440661415012	CPLM	1.99	96	96	0
gamma-tocopherol/beta-tocopherol	BMI	BMI	-0.0014008542324881	0.00298453133551948	0.639951924197976	0.824891328275569	CPLM	1.99	96	96	0
palmitoyl sphingomyelin (d18:1/16:0)	Sex	Male	-0.0233248192015989	0.0496794495573735	0.639855967477107	0.824891328275569	CPLM	1.99	96	96	0
1-(1-enyl-stearoyl)-GPE (P-18:0)*	Age	Age	0.00225326970384595	0.00481010105660478	0.640611403524409	0.825213091794273	CPLM	1.193	96	94	2
3-methyladipate	Group	Severe	-0.2802441831316	0.598373572516296	0.640684201830576	0.825213091794273	CPLM	1.331	96	43	55
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	BMI	BMI	-0.00170529577749807	0.00364472314744318	0.641013595536037	0.825213091794273	CPLM	1.72	96	95	1
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	Sex	Male	-0.0369728575439632	0.0790136423002704	0.640978471925674	0.825213091794273	CPLM	1.99	96	96	0
N-acetylleucine	Group	non-COVID-19	0.0428769179482186	0.0916665449166003	0.641107579878818	0.825213091794273	CPLM	1.99	96	96	0
(16 or 17)-methylstearate (a19:0 or i19:0)	Age	Age	-0.00150230105401895	0.00321636351535888	0.641583694009721	0.825359362293862	CPLM	1.99	96	96	0
leucine	Group	non-COVID-19	0.0348353176166711	0.0745751812168187	0.641557931219	0.825359362293862	CPLM	1.99	96	96	0
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	Age	Age	0.0020619274426779	0.00442062851210127	0.642045216223834	0.825452362812128	CPLM	1.038	96	91	5
3-hydroxyhexanoate	BMI	BMI	-0.00125327136966877	0.00269801752624606	0.643412704144346	0.825452362812128	CPLM	1.99	96	96	0
4-allylcatechol sulfate	Group	Severe	0.215502110773041	0.462719557706461	0.642546923350197	0.825452362812128	CPLM	1.6	96	66	31
cinnamoylglycine	Group	Severe	-0.296667296014833	0.638167214939878	0.643157098613393	0.825452362812128	CPLM	1.475	96	48	50
cortolone glucuronide (1)	Group	non-Severe	-0.142550217745282	0.306050175359615	0.642515125249332	0.825452362812128	CPLM	1.147	96	87	9
isobutyrylcarnitine (C4)	Sex	Male	0.159641173462171	0.34373026585929	0.643468574436331	0.825452362812128	CPLM	1.99	96	96	0
linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*	Group	Severe	-0.106653378395917	0.229015304807852	0.642564941056446	0.825452362812128	CPLM	1.257	96	91	5
methionine sulfone	Group	non-COVID-19	0.139204688811169	0.299697191049171	0.643434957684905	0.825452362812128	CPLM	1.99	96	96	0
N-acetylisoleucine	Group	non-COVID-19	-0.0606606312470526	0.130493898234366	0.643171197575113	0.825452362812128	CPLM	1.99	96	96	0
palmitate (16:0)	Sex	Male	-0.0349001203644462	0.0748255835237075	0.642054821448011	0.825452362812128	CPLM	1.99	96	96	0
3beta,7alpha-dihydroxy-5-cholestenoate	Age	Age	0.0018855331462554	0.00407432241444879	0.644648407782457	0.826386087740265	CPLM	1.109	96	95	1
palmitoleate (16:1n7)	Age	Age	-0.00268296115924032	0.00580162647420704	0.64488739008157	0.826386087740265	CPLM	1.99	96	96	0
suberate (C8-DC)	BMI	BMI	0.00124925322254391	0.00270144521871505	0.644895229191262	0.826386087740265	CPLM	1.99	96	96	0
trimethylamine N-oxide	Sex	Male	0.107258843932665	0.231960692708135	0.644922300357686	0.826386087740265	CPLM	1.99	96	96	0
p-cresol sulfate	Group	non-COVID-19	-0.16669602882888	0.362121239947664	0.646400606224165	0.82804735885931	CPLM	1.99	96	96	0
2,4-di-tert-butylphenol	Age	Age	-0.000915837057479068	0.00199299807697001	0.646976047578155	0.828551440008694	CPLM	1.99	96	96	0
3-aminoisobutyrate	Sex	Male	0.0968059496781477	0.21087211808517	0.647300131578163	0.828733426822309	CPLM	1.99	96	96	0
docosahexaenoate (DHA; 22:6n3)	Age	Age	0.00225507718152869	0.0049157029870306	0.647532284158051	0.828797645322025	CPLM	1.99	96	96	0
1,2-dilinoleoyl-GPC (18:2/18:2)	Age	Age	0.00201012237196674	0.0044091823956662	0.649576231818835	0.829624278821565	CPLM	1.719	96	96	0
1-palmitoyl-GPE (16:0)	Group	non-Severe	0.04465878876165	0.0979763734854827	0.649635524435156	0.829624278821565	CPLM	1.975	96	96	0
2-aminophenol sulfate	Sex	Male	0.152456271322494	0.334227612525545	0.649396816084917	0.829624278821565	CPLM	1.233	96	55	43
3-sulfo-L-alanine	Sex	Male	0.042970454766242	0.0942290680730893	0.649485515113545	0.829624278821565	CPLM	1.031	96	96	0
4-imidazoleacetate	Age	Age	-0.00147020158585435	0.00321359929783907	0.648431068242446	0.829624278821565	CPLM	1.016	96	95	1
gamma-glutamylglutamine	Group	non-COVID-19	-0.0511270015322086	0.111884462963243	0.648811416934612	0.829624278821565	CPLM	1.848	96	96	0
ornithine	Sex	Male	-0.0364475579511604	0.0799146144315544	0.649442509870052	0.829624278821565	CPLM	1.99	96	96	0
succinoyltaurine	BMI	BMI	0.00300531897476475	0.00657152962003342	0.648552501548408	0.829624278821565	CPLM	1.368	96	64	33
3-hydroxyoleate*	Group	Severe	-0.0805157703792927	0.176918336223128	0.650144593504149	0.829817145576747	CPLM	1.251	96	94	2
ascorbic acid 2-sulfate	Group	non-COVID-19	0.0945437739039159	0.207746318385571	0.650150982744364	0.829817145576747	CPLM	1.99	96	96	0
N-acetylkynurenine (2)	Sex	Male	0.28966119406594	0.636965001551649	0.650394857286197	0.829895819580091	CPLM	1.624	96	39	59
glycocholenate sulfate*	Group	Severe	-0.111077551354606	0.244555368822581	0.650789170834551	0.830166354056175	CPLM	1.935	96	96	0
5-dodecenoate (12:1n7)	BMI	BMI	0.00143746456084564	0.00318257333489852	0.652607389294415	0.830376422155063	CPLM	1.697	96	95	1
alanine	Age	Age	0.000776990837889656	0.00171371188848676	0.651366854463002	0.830376422155063	CPLM	1.99	96	96	0
beta-hydroxyisovalerate	Age	Age	0.00180349247267943	0.00397892703568815	0.651463975395854	0.830376422155063	CPLM	1.99	96	96	0
decadienedioic acid (C10:2-DC)	Age	Age	0.00499143970684077	0.0110525280033173	0.652648085364046	0.830376422155063	CPLM	1.608	96	88	8
N-acetylvaline	Age	Age	0.00113077001691176	0.0025033808168342	0.652586011678187	0.830376422155063	CPLM	1.99	96	96	0
N-delta-acetylornithine	Age	Age	0.0050767042794089	0.0112458099276261	0.652777248861468	0.830376422155063	CPLM	1.241	96	55	43
orotate	Group	non-Severe	0.0536060715155176	0.118501911207229	0.652107026219751	0.830376422155063	CPLM	1.99	96	96	0
O-sulfo-L-tyrosine	BMI	BMI	-0.00134541417408272	0.00297515582183648	0.652213397747377	0.830376422155063	CPLM	1.99	96	96	0
palmitoylcarnitine (C16)	BMI	BMI	0.000854788013627312	0.00189276313441794	0.652649615866429	0.830376422155063	CPLM	1.99	96	96	0
phenylacetylglutamine	Sex	Male	0.0973742588881809	0.21562493536929	0.652662283341402	0.830376422155063	CPLM	1.99	96	96	0
N-acetylcitrulline	Group	non-COVID-19	0.181361367539418	0.402076580382585	0.653042139338802	0.830481402554846	CPLM	1.264	96	62	35
N1-Methyl-2-pyridone-5-carboxamide	Group	non-Severe	-0.127835770214307	0.283945068124329	0.653651597064184	0.83102439224743	CPLM	1.99	96	96	0
valine	Age	Age	-0.000934434011502376	0.00207719640018401	0.653909865002403	0.831120715942211	CPLM	1.99	96	96	0
pregnenediol sulfate (C21H34O5S)*	Group	non-COVID-19	0.0889730916024168	0.197947316556163	0.654179142754812	0.83123097547584	CPLM	1.956	96	96	0
3-hydroxyadipate	BMI	BMI	0.00228450089418991	0.0050943309639734	0.654925675434389	0.831947427037157	CPLM	1.681	96	93	3
citrate	Sex	Male	-0.0980351316917706	0.218932905846377	0.655395582740296	0.832312181762216	CPLM	1.99	96	96	0
2-methylbutyrylcarnitine (C5)	Group	non-Severe	-0.17828107315913	0.39892659779207	0.656031496175967	0.832887491939045	CPLM	1.699	96	91	5
trimethylamine N-oxide	Age	Age	-0.00400026443911741	0.00896107609735505	0.656389372726394	0.833109588460423	CPLM	1.99	96	96	0
2-O-methylascorbic acid	Group	non-Severe	-0.0877966917149822	0.197438653343708	0.657631751648036	0.834453886042116	CPLM	1.99	96	96	0
1-linoleoyl-GPI* (18:2)*	Sex	Male	0.0537145980483248	0.121116529599169	0.65848387312826	0.83530238390699	CPLM	1.99	96	96	0
lithocholate sulfate (1)	BMI	BMI	-0.00460159383733497	0.0104021591886141	0.659295315791854	0.836098821530522	CPLM	1.545	96	48	50
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	BMI	BMI	-0.000789746517669737	0.00179728867254982	0.661429592088857	0.837173530398181	CPLM	1.99	96	96	0
2-naphthol sulfate	Sex	Male	0.108580595483535	0.246572067230391	0.660743713516869	0.837173530398181	CPLM	1.595	96	91	5
3-hydroxymyristate	Sex	Male	0.045156179412807	0.102554003708585	0.660775731650076	0.837173530398181	CPLM	1.99	96	96	0
N2-acetyl,N6-methyllysine	Group	non-COVID-19	-0.163572577372754	0.371353253139467	0.660659640815904	0.837173530398181	CPLM	1.416	96	77	20
N6-methyllysine	Group	Severe	-0.102062766861589	0.232229051586556	0.661370508021442	0.837173530398181	CPLM	1.99	96	96	0
N-acetylaspartate (NAA)	BMI	BMI	0.00129374697440982	0.00294120247286252	0.661097536493486	0.837173530398181	CPLM	1.99	96	96	0
oxalate (ethanedioate)	Age	Age	0.00168589647419417	0.00383105947808946	0.660960420322066	0.837173530398181	CPLM	1.99	96	96	0
1-stearoyl-GPE (18:0)	Sex	Male	0.0418873997336182	0.0956025669649759	0.662345705677522	0.837575992347698	CPLM	1.573	96	96	0
2-methoxyhydroquinone sulfate (1)	Age	Age	0.00834060365301693	0.0190446269483221	0.662483250864385	0.837575992347698	CPLM	1.34	96	32	67
decanoylcarnitine (C10)	Age	Age	-0.00270237285780878	0.00616764820251794	0.662337088323948	0.837575992347698	CPLM	1.99	96	96	0
pregnenetriol disulfate*	BMI	BMI	0.00137550186157119	0.00313954363631122	0.662359685030505	0.837575992347698	CPLM	1.99	96	96	0
N2-acetyl,N6-methyllysine	Group	non-Severe	-0.168667038857537	0.385531338028752	0.662814092249877	0.8377616919528	CPLM	1.416	96	77	20
mannose	BMI	BMI	-0.000931360670573899	0.00213324127541627	0.663463067697502	0.838349281435744	CPLM	1.99	96	96	0
arginine	Age	Age	0.00112355334277184	0.0025756414342124	0.663731485978637	0.838455807807687	CPLM	1.056	96	96	0
bilirubin degradation product, C16H18N2O5 (2)	Group	Severe	0.280994319100609	0.644758659229144	0.664027513210547	0.838535610492502	CPLM	1.622	96	80	17
tartarate	Group	non-COVID-19	-0.174091449287008	0.399766605646596	0.664266405118248	0.838535610492502	CPLM	1.739	96	94	2
threonate	Group	non-Severe	-0.0591469254281343	0.135854023393522	0.664347053723528	0.838535610492502	CPLM	1.434	96	96	0
16-hydroxypalmitate	Sex	Male	0.0339680351377235	0.0782180215095489	0.665140673189139	0.838839829881844	CPLM	1.99	96	96	0
piperine	Sex	Male	0.296822479013447	0.683435970612983	0.665115099034134	0.838839829881844	CPLM	1.578	96	29	70
sphingomyelin (d18:2/24:2)*	Age	Age	0.00136229565049072	0.0031358717421908	0.665032537126773	0.838839829881844	CPLM	1.99	96	96	0
glycerophosphorylcholine (GPC)	Sex	Male	0.0365759883057057	0.0842821661597918	0.665359935408375	0.83888403816438	CPLM	1.206	96	96	0
dihomolinoleate (20:2n6)	Age	Age	-0.0020689502847345	0.00477491622343109	0.665848374635301	0.839267505698633	CPLM	1.99	96	96	0
undecanedioate (C11-DC)	Age	Age	-0.00152206929452111	0.00351588954474203	0.666126314608601	0.839385510992687	CPLM	1.99	96	96	0
citrate	BMI	BMI	0.00186752944952098	0.00431996262135307	0.666567415706715	0.839708993396509	CPLM	1.99	96	96	0
3-hydroxylaurate	Sex	Male	0.0529148560445109	0.122541172053969	0.666921730347849	0.839922997788746	CPLM	1.99	96	96	0
1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)	Group	non-Severe	-0.0661460339932954	0.153698781625923	0.667973071991444	0.840619818323189	CPLM	1.99	96	96	0
2-hydroxyarachidate*	BMI	BMI	0.00250980474160665	0.00584140914123471	0.668483304426123	0.840619818323189	CPLM	1.218	96	68	29
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	Sex	Male	0.038115594046012	0.0887338924861532	0.668561564763348	0.840619818323189	CPLM	1.99	96	96	0
indolepropionate	Age	Age	-0.00827064127064483	0.0192089505365323	0.667827887121256	0.840619818323189	CPLM	1.81	96	83	14
sphingomyelin (d18:0/20:0, d16:0/22:0)*	Sex	Male	-0.0611706504423311	0.142500627064835	0.668767150150398	0.840619818323189	CPLM	1.086	96	88	8
sphingomyelin (d18:1/19:0, d19:1/18:0)*	Group	non-COVID-19	-0.0543590528042703	0.12658564829524	0.668651707011698	0.840619818323189	CPLM	1.879	96	96	0
threonate	Group	Severe	-0.0641411612894401	0.149127728333236	0.668156102895415	0.840619818323189	CPLM	1.434	96	96	0
alanine	Sex	Male	0.0190061944238537	0.0443679413284531	0.66941180300795	0.840965889902953	CPLM	1.99	96	96	0
dodecenedioate (C12:1-DC)*	BMI	BMI	-0.000802050501919656	0.00187133645733929	0.669251573149322	0.840965889902953	CPLM	1.99	96	96	0
homoarginine	Age	Age	-0.00151884791180626	0.00355128645377545	0.669910281920862	0.841163506781635	CPLM	1.811	96	96	0
valylglycine	Age	Age	0.00370848949713125	0.00867177506368396	0.669938524175887	0.841163506781635	CPLM	1.756	96	95	1
levulinate (4-oxovalerate)	Group	non-COVID-19	0.0716605135196979	0.167682106015789	0.670149806096527	0.841196862448618	CPLM	1.227	96	94	2
4-hydroxyhippurate	Sex	Male	0.130063007665587	0.304811694182556	0.670628582451642	0.841334039802969	CPLM	1.99	96	96	0
vanillactate	Group	non-Severe	0.272344481109856	0.637938431134552	0.670473359559715	0.841334039802969	CPLM	1.535	96	66	31
trigonelline (N-methylnicotinate)	Group	Severe	-0.0971040806385076	0.227978649432228	0.671183542326902	0.841798361816775	CPLM	1.99	96	96	0
1-oleoylglycerol (18:1)	Age	Age	-0.00368300116059221	0.00865644069694105	0.671525723552071	0.841970191540194	CPLM	1.731	96	95	1
linoleate (18:2n6)	Group	Severe	-0.0777140131525383	0.182809260153569	0.671782687438024	0.841970191540194	CPLM	1.99	96	96	0
N-alpha-acetylornithine	Sex	Male	-0.0364856064206046	0.0858520328317866	0.671875203350256	0.841970191540194	CPLM	1.99	96	96	0
epiandrosterone sulfate	Group	Severe	-0.0995221883229153	0.234536778689165	0.672345412527682	0.84209598697774	CPLM	1.58	96	95	1
glycerophosphoethanolamine	Group	non-Severe	-0.041591586742045	0.0979738955210279	0.672213255643402	0.84209598697774	CPLM	1.106	96	96	0
